# csv-sha256: aaca1a4bea7875c0282380f0126c04f61bcf8b68d6721a10b01eb412d6318d9f
old_path,new_name,change_types,reason
Icon_PictoIcons/Original/PictoIcon_Delete,Icon_Picto_Delete,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Earth,Icon_Picto_Earth,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Feather,Icon_Picto_Feather,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Fire,Icon_Picto_Fire,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Hat,Icon_Picto_Hat,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Health,Icon_Picto_Health,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Helmet_1,Icon_Picto_Helmet_1,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Helmet_2,Icon_Picto_Helmet_2,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Help,Icon_Picto_Help,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Home,Icon_Picto_Home,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Info,Icon_Picto_Info,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Key,Icon_Picto_Key,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Like,Icon_Picto_Like,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Location,Icon_Picto_Location,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Lock,Icon_Picto_Lock,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Menu,Icon_Picto_Menu,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Music,Icon_Picto_Music,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Music_Mute,Icon_Picto_Music_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Pick,Icon_Picto_Pick,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Power,Icon_Picto_Power,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Ranking,Icon_Picto_Ranking,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Ring,Icon_Picto_Ring,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Setting,Icon_Picto_Setting,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Shield,Icon_Picto_Shield,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Skin,Icon_Picto_Skin,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Skull,Icon_Picto_Skull,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Snowflake,Icon_Picto_Snowflake,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Sound,Icon_Picto_Sound,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Sound_Mute,Icon_Picto_Sound_Mute,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Star,Icon_Picto_Star,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Support,Icon_Picto_Support,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Temple,Icon_Picto_Temple,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Thunder,Icon_Picto_Thunder,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Timer,Icon_Picto_Timer,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Trophy,Icon_Picto_Trophy,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Upgrade,Icon_Picto_Upgrade,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Vibration,Icon_Picto_Vibration,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Warning,Icon_Picto_Warning,prefix-realign+ext-case,"prefix-realign, ext-case"
Icon_PictoIcons/Original/PictoIcon_Waterdrop,Icon_Picto_Waterdrop,prefix-realign+ext-case,"prefix-realign, ext-case"
UI_Etc/ItemIcon_Energy_Blue,Icon_Item_Energy_Blue,prefix-realign+ext-case,"prefix-realign, ext-case"
UI_Etc/ItemIcon_Gem_Diamond_Purple,Icon_Item_Gem_Diamond_Purple,prefix-realign+ext-case,"prefix-realign, ext-case"
Frame/BaseFrame_Border_Rectangle_H40_Border ---,BaseFrame_Border_Rectangle_H40_Border_---,space-fix,space-fix
Frame/BaseFrame_Border_Rectangle_H40_InnerBorder ---,BaseFrame_Border_Rectangle_H40_InnerBorder_---,space-fix,space-fix
Button/Button_01_Mian_l_Bg_Blue,Button_Main_01_Large_Background_Blue,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Border,Button_Main_01_Large_Background_Border,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Brown,Button_Main_01_Large_Background_Brown,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Dark,Button_Main_01_Large_Background_Dark,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Gary,Button_Main_01_Large_Background_Gray,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Green,Button_Main_01_Large_Background_Green,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Mint,Button_Main_01_Large_Background_Mint,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Navy,Button_Main_01_Large_Background_Navy,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Orange,Button_Main_01_Large_Background_Orange,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Pink,Button_Main_01_Large_Background_Pink,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Plum,Button_Main_01_Large_Background_Plum,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Purple,Button_Main_01_Large_Background_Purple,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Red,Button_Main_01_Large_Background_Red,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Sky,Button_Main_01_Large_Background_Sky,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_White,Button_Main_01_Large_Background_White,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_White_Half,Button_Main_01_Large_Background_White_Half,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Bg_Yellow,Button_Main_01_Large_Background_Yellow,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_l_Deco,Button_Main_01_Large_Deco,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_s_Deco,Button_Main_01_Small_Deco,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_s_Dim,Button_Main_01_Small_Dim,typo-fix+abbrev-expand,"typo-fix, abbrev-expand"
Button/Button_01_Mian_s_Bg_Blue,Button_Main_01_Small_Background_Blue,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Brown,Button_Main_01_Small_Background_Brown,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Dark,Button_Main_01_Small_Background_Dark,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Gray,Button_Main_01_Small_Background_Gray,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Green,Button_Main_01_Small_Background_Green,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Mint,Button_Main_01_Small_Background_Mint,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Navy,Button_Main_01_Small_Background_Navy,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Orange,Button_Main_01_Small_Background_Orange,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Pink,Button_Main_01_Small_Background_Pink,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Plum,Button_Main_01_Small_Background_Plum,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Purple,Button_Main_01_Small_Background_Purple,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Red,Button_Main_01_Small_Background_Red,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Sky,Button_Main_01_Small_Background_Sky,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_White,Button_Main_01_Small_Background_White,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_White_Half,Button_Main_01_Small_Background_White_Half,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
Button/Button_01_Mian_s_Bg_Yellow,Button_Main_01_Small_Background_Yellow,typo-fix+abbrev-expand+ext-case,"typo-fix, abbrev-expand, ext-case"
